Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Arab World,ARB,"Population, total",SP.POP.TOTL,91540853,93931683,96428599,99038509,101729760,104494008,107403055,110491709,113712171,117053219,120469263,123950810,127535560,131335660,135282861,139495837,144014135,148599336,153568663,159054118,164657321,170015485,175370356,180973288,186733957,192563243,198509771,204524595,210269696,215969068,223184294,228402316,234321565,240926205,247626514,253952538,260229121,266565183,273094199,279709634,286548096,293580252,300691509,307815105,315060277,322628451,330526310,338947976,347684619,356386673,363568534,372054934,381030177,390954281,400231008,410190679,419808341,428315886,435998060,444281315,453723239,460646603,471352066,481667539
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,6.77277839247429,10.8010731446512,7.46378927474045,22.7553885195642,7.44242129318471,13.9200390240344,13.2591913780069,10.4802368097487,0.00093163245522021,14.3129164190685,6.61973417575609,2.95544261524128,10.6504491474593,6.30061912725202,0.837362182187292,-5.91497336244061,-3.71764113622908,1.27216791936596,-0.810100961046018,-0.809872619194778,0.272054409175396,3.25517870035645,3.83555567771026,7.84729320628013,-0.738254379986103,6.57108787740283,3.27252919103537,3.3707554665371,2.81260346438108,4.82722424331017,5.46287542350635,4.77061633122105,2.79163254729337,6.35412317112551,2.10310322176423,1.22934163986469,4.28125391037246,9.07659282911007,5.56928709311491,6.29548854125639,4.60990039080704,5.5656427079638,0.649051133166907,4.83646532090719,3.56935121317565,5.00270566095094,2.55032813218973,2.52235146526188,3.24398890309858,3.61430679933927,1.53775331351052,2.63004003510849,1.58371466354241,-4.71178424288763,4.03110635309361,5.72143310855449,1.02075134315018
Caribbean small states,CSS,Net migration,SM.POP.NETM,-13827,-16116,-12361,-12862,-15837,-15502,-14494,-13335,-12244,-12732,-18750,-21147,-35556,-36414,-36584,-35515,-35391,-35463,-35877,-36369,-32500,-34251,-35034,-35556,-35035,-34563,-34978,-36641,-33579,-35042,-38244,-28268,-24621,-26309,-21063,-16017,-15207,-14395,-13637,-13666,-14866,-13261,-11104,-8900,-13077,-13309,-12184,-12184,-12291,-12473,-13862,-13275,-7676,-5599,-7244,-6401,-6526,-6112,28828,-21674,-2895,-2131,-1510,-6806
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,1713405,1751114,1789993,1831474,1871841,1911273,1951498,1992341,2033780,2075219,2112837,2145975,2170696,2187173,2202042,2216264,2230099,2243168,2255006,2265603,2277343,2290222,2302968,2316087,2329434,2343204,2356746,2368654,2380540,2392809,2402741,2415594,2434849,2454690,2475465,2500748,2528256,2555837,2583369,2610521,2636455,2661520,2686785,2712281,2735189,2754974,2774985,2795667,2816379,2836793,2855621,2873088,2893251,2917125,2941203,2964524,2987438,3009507,3048465,3079149,3092577,3111609,3131505,3152394
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.38699393186913,6.76506591429495,0.483418278871397,8.4557322507069,10.6212054375269,8.43626937602839,8.87491089178447,6.58470256681558,7.37748222326604,1.33036988086847,2.90604634528191,-1.0794012564856,2.87497533939138,-6.01397972731009,-3.35488145673857,4.80921237691719,5.48378799111757,6.98303888799421,9.51417782193083,2.63080761628778,-1.8368140934905,-1.24271041056016,0.316731967431423,5.9827293990586,3.54927461501156,3.29282506374958,2.01607009879091,3.8461859287175,4.60898755003365,-0.883371337756302,-1.06346187783754,-0.671044275735937,0.904768167641464,3.28020728891202,2.8193263775496,4.05464738291295,3.42383117080607,3.58090311968353,3.85489128907371,3.67834576402291,1.21378732080746,2.12403418091532,1.85777067082485,2.79195315486911,3.2954556961166,4.49229740662594,3.27570523247385,0.538845574851621,-2.65106882957251,0.911618408827181,1.67378932017976,2.2633262676232,0.0949979161462835,1.75556127015439,0.213765479638028,0.394020894489856,1.8631559735156,2.77898892700917,1.05508790172509,-9.60231620640842,10.4429558184008,23.06760379909,12.5576346497814
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,-58018,-60353,-82854,-63792,-74612,-80692,-41319,18789,31277,51875,2460,49990,49682,39568,3913,-46208,2098,-56839,-145581,-42249,-69940,-42984,-45311,-18260,-36311,-62241,-26749,-53525,-110371,-250743,-215793,-256676,-377048,-256064,-231755,-228410,-216086,-224598,-208220,-200276,-196924,-130075,-119846,-122185,-161032,-195739,-193602,-169376,-190262,-173417,-103905,-141804,-78436,-53400,-50434,-70563,-112017,-105389,-5347,36399,79111,36967,1701818,83236
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,91401764,92232738,93009498,93840016,94715795,95440988,96146336,97043270,97884022,98606630,99134548,99635258,100357161,101112680,101939916,102860571,103776068,104616884,105329397,105948616,106541316,107129392,107730380,108297837,108838073,109338285,109824166,110296425,110686740,110801640,110743128,110469467,110111454,110041924,110021594,109864246,109626194,109422013,109238340,109060951,108447824,107660041,106959751,106624167,106331716,106041911,105772481,105378748,105001883,104800475,104421447,104174038,103928128,103691959,103459388,103206007,102926796,102656954,102439383,102282674,102046650,100647592,100289401,100175859
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-10.8715607324926,-4.93630600912896,0.209200867055742,3.68868814511475,5.71185865540858,4.48583106141973,2.25231388804966,2.63912068122298,1.89886068760974,3.95383550526194,3.00665160326119,3.54363444170831,4.01261199318792,5.87886441043707,4.90918627805152,6.64238726029618,6.33229844475973,3.9632199903769,-3.60788095382291,1.53930805872228,3.59592152623043,0.845589815394689,0.646684567567206,3.25214017660041,4.00639231580742,2.7841503676963,5.12137697480723,5.04076378771153,4.00599282190517,-3.32906850842639,6.53215013007072,4.06723825067941,0.639830852654939
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,46031,137395,-182048,-114089,-251670,-601687,-851063,-336316,-1203615,-1219889,-564509,-1476833,-1055721,-1227973,-732902,-428134,-630949,-996916,-1649672,-599820,-238420,1918790,209750,257376,-419187,-283409,-519191,-209474,-466682,-582510,970041,-562975,-1587026,-2672434,-4220330,-859564,167717,-668291,-1382724,-1974316,-1662886,-2270822,-4416227,-2529975,-2045629,-3054076,-1654859,-2261490,-4140674,-2549650,-2324365,-3435478,-3905532,-4477911,-3657459,-3634629,-5251285,-5100703,-5097600,-3682277,-2085062,-1734630,-2358411,-2806208
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,968909356,994176841,1020130725,1046697479,1074021283,1101264258,1128474732,1156817324,1185936827,1215536741,1245960808,1276141826,1307009646,1339671375,1373219822,1407636737,1442753987,1478479688,1514572817,1552194676,1591961664,1634107159,1677532811,1721104015,1765269111,1810019176,1855391159,1901405537,1947928955,1994666990,2044241467,2092102478,2138854231,2184656122,2228719169,2273692181,2321284245,2369042441,2416119734,2462704115,2509431470,2556335424,2601917557,2647109296,2693184997,2738846905,2784726644,2830531957,2875943965,2921563644,2967104472,3013476947,3058869436,3103677284,3146800078,3190318707,3233033717,3274060446,3314245247,3355014793,3396051187,3432026092,3470644834,3511076811
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.78923515831704,4.02545375593913,5.31679112706054,8.35274333654338,6.15812894263419,4.33802755337665,5.66373287632717,7.22686205405063,6.73888429517022,8.37981991501738,5.43181007947928,6.78823198422418,7.02703285892095,6.88538720389744,2.90707718736117,6.97820450533007,3.97236514370567,2.1740928261559,4.13095196987567,3.40442573990165,3.73829873382235,0.501487732078388,0.57256223844216,2.07892648652246,1.06339262164023,1.43862729523599,2.89247726778234,3.14550447888597,2.36303548809316,5.03748259187905,4.27048578899607,4.0930411237625,3.59465388311284,3.44992833610947,2.48437619920594,5.77691293789522,4.9405550833236,2.45577203145109,2.34068796171998,4.37206749082191,1.13791167532678,1.92506378535543,5.17077252050704,6.18919942048606,5.88994219002335,6.07469259640112,5.70794322950694,3.44873100040111,0.719539289366907,6.51073733762628,4.92326152689753,4.18319033377954,4.05190664838602,4.12156144710549,4.40566712703041,4.41930591804078,4.64129983314383,3.84249576643015,2.35744340770891,-4.1760954585868,7.40884629376733,5.52073569774932,4.31311202139632
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,-40790,-345103,-418395,-435635,-134097,-245021,-104386,-195209,211383,234885,13533,-173644,-357865,-459620,-422547,-372704,-297939,-153066,-261839,-474468,-366067,-233412,-140213,106912,-45360,-51031,114101,261004,80767,-61486,508029,-737242,231993,-353094,-343989,75959,405997,454195,550618,-183876,-65727,-309339,-1009626,-958969,-1067145,-319362,-348736,-163075,-83945,163850,268353,41658,812582,343334,169408,-211377,661801,638078,495816,87628,-27575,-509583,98599,-326194
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,1042838451,1044749888,1059216594,1085095424,1110651177,1136869154,1166223463,1194632157,1224396287,1256164039,1288720409,1322855661,1354227576,1384604432,1413495985,1439633651,1463746788,1486396758,1509072365,1532260865,1555055134,1578588010,1604459614,1630462292,1655262815,1680467328,1706848193,1734703332,1762935833,1790596763,1817735540,1844189720,1869074614,1893258583,1917389243,1941185229,1964830092,1988067577,2010443502,2030912462,2050149617,2068682053,2086144389,2102761941,2118747885,2134573057,2150688938,2167046538,2183472438,2199148703,2214613815,2230826576,2249081393,2267072102,2284385542,2300844269,2317076058,2333475520,2347576325,2359771090,2369438682,2375144416,2379648296,2384463611
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.83722221884879,5.44986417796001,7.76387934577861,10.3969479509939,6.96995244674459,8.60752189764769,7.34677664126274,9.32629954003166,11.4757743696969,3.89111268041817,5.27923049110117,7.16253041589306,7.66515045861907,1.01403579690123,3.54100939707669,4.18463315478593,5.19736579624113,5.7891370736471,5.9258517458572,3.74421869168545,4.62869557760604,4.14230434346425,4.41577623702871,6.15293286282279,5.69064612834525,4.914428391559,6.26333634011445,7.60149161419245,5.14220576030202,5.06842148641276,4.85918669986782,4.23181770974108,4.19655975624387,5.22702234495863,5.66502864639247,5.61641256938579,4.06394714680218,0.443397168557411,3.73992711410669,5.39753056367897,3.29754357736198,4.37736961694397,4.95001843147213,5.86680026229307,5.89977763977228,6.45425821993668,7.4627250707683,4.38419555679887,2.56424398923119,7.60794406098076,5.46232932958941,5.18379286011769,5.24584532204113,4.75944194392532,4.72850105069583,4.65956958320784,5.05270855932558,4.75999373070705,3.9619148073886,-0.134038679931038,6.22039997523025,2.86876226114843,4.1041456246099
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,-102382,-91793,-99033,-117879,-1307774,-378976,-275180,966792,-184423,-189659,-527102,-416037,-471824,-557682,-576145,-366755,-253698,-109587,-213628,-366545,-282759,-188456,-73720,157476,30151,-87018,-186311,-86717,-297012,-421736,148408,-841889,144582,-456650,-489036,-58220,231802,281314,398779,-316682,-180196,-555874,-1199125,-1130524,-1296139,-644475,-844152,-763351,-719190,-375018,-193531,-655632,87349,-351854,-528520,-1000530,-123501,-126551,-255673,-645228,-105012,-369368,-517633,-746222
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,895961535,895534581,907473022,930810837,953783472,977366928,1004271490,1030471073,1057697808,1086662478,1116395242,1146649477,1175176176,1202715705,1228688547,1252174248,1273922384,1294303118,1314775496,1335637622,1356226475,1377473854,1401081634,1424971585,1447871073,1471340337,1496124294,1522374575,1549038591,1575101307,1600739173,1625498444,1648872786,1671604370,1694244506,1716602413,1738632397,1760512371,1781546477,1800932833,1819011507,1836260943,1852659155,1868409996,1883675167,1898853723,1914002124,1929185103,1944305887,1959017463,1973602166,1989106668,2006566431,2023850158,2040383789,2056050896,2071486140,2087238522,2100698838,2112289891,2121866294,2128553744,2133560408,2137527754
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.3282852326933,-0.640292703302507,6.43942142645638,10.7848472660289,10.7817984719635,8.00227381713651,-1.4205703857248,1.7736144814847,11.3845160873323,13.4416904941666,6.77391445633133,4.90360784355259,8.26656664151176,3.93211536236051,6.70799876309979,2.78702949645844,7.47052919967761,9.17327125700571,7.01290233720894,7.46493391749725,5.57710361740116,6.40402268211521,7.68192948966396,9.96009922739954,7.88757025710385,7.1392170159331,9.17406137515178,9.76480919427358,5.69841308870443,5.15080806307489,8.02501884296125,11.1783709603428,11.2612684633122,10.9047770069546,9.87383272876539,9.06139340766063,7.34106990026493,2.89439980565184,6.38108512021954,7.64776750263761,6.97817834590325,8.05885009286793,8.9477500507062,9.12006671936064,9.97829069370096,11.0785354944514,12.4859301536706,8.61645181547448,7.98946032227489,9.91795678497131,8.64266000909531,7.58079172382864,7.2996544157901,6.985937984079,6.70766215913395,6.56660651997451,6.70981883545649,6.52793763462202,5.78428146542474,1.24367793672859,7.60232029175252,3.38620985440659,5.10744885870969
East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,-102376,-91738,-98929,-117739,-1307598,-378774,-275230,966614,-184437,-189736,-527048,-415881,-471677,-557660,-576427,-367051,-253994,-109847,-213873,-366788,-282894,-188292,-73558,157615,30306,-86831,-186155,-86565,-296857,-421599,148584,-841696,144654,-456651,-488504,-55069,235422,285147,402548,-313223,-177170,-553177,-1196542,-1127935,-1293512,-642081,-841793,-760937,-716760,-372591,-191116,-653286,89843,-349002,-525554,-997419,-120419,-123475,-252614,-642303,-103641,-367941,-515800,-744392
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,884252517,883558197,895224912,918259043,940909509,964163938,990719244,1016529846,1043349620,1071912603,1101240545,1131095541,1159220113,1186384756,1212035036,1235222835,1256698596,1276830008,1297059239,1317673957,1338009609,1358992800,1382326011,1405938773,1428557744,1451742188,1476236205,1502192372,1528559240,1554321275,1579651917,1604095270,1627147885,1649557492,1671877438,1693960469,1715764488,1737429846,1758263635,1777464322,1795374943,1812475067,1828744767,1844349334,1859450104,1874487158,1889507244,1904568042,1919570287,1934167856,1948643347,1964036970,1981382735,1998548872,2014960984,2030504270,2045816761,2061449949,2074796982,2086281644,2095759417,2102350702,2107261123,2111139152
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.3282852326933,-0.640292703302507,6.43942142645638,10.7848472660289,10.7817984719635,8.00227381713651,-1.4205703857248,1.7736144814847,11.3845160873323,13.4416904941666,6.76921956994005,4.90093721381513,8.26092182386478,3.93044855430669,6.70405360321458,2.78333351786581,7.4638687674674,9.1655708607544,7.00735644394112,7.45960821205058,5.5732275883818,6.40004671542711,7.67808174621798,9.95607673155838,7.884929556993,7.1370593301118,9.17145429802375,9.76228086311481,5.69720392403607,5.14983181977406,8.02145655172559,11.1738143929485,11.2570366083715,10.903747276875,9.87314196150675,9.06073954411659,7.34018883213665,2.8939662514484,6.37991914090502,7.64680724622089,6.97792653300071,8.05841123183568,8.94693255496722,9.11965055666946,9.97786596946466,11.0779878691561,12.4851876614838,8.61598336067809,7.98886770046256,9.91759269285998,8.64259906960523,7.58073003550584,7.29939029497299,6.98594836140758,6.70766657618567,6.56644580914798,6.70954479361785,6.52778143223802,5.78420207599952,1.24356740541252,7.60200454123525,3.38615269954697,5.10738915793692
Euro area,EMU,Net migration,SM.POP.NETM,-103429,-197978,173898,135338,-22533,154196,84945,-361330,173073,377521,-426527,689771,630467,643419,234293,32456,207813,248487,321112,465360,847205,283294,-12265,36875,-34880,227359,331282,276037,649463,858006,823539,894517,1128286,693657,980927,101200,523013,367895,-368195,789930,755183,967566,1589466,1646907,1525801,1331335,718595,1565021,1097036,664668,566966,611467,383020,483665,686958,1404881,915891,1052782,1245870,1315824,984118,924167,2632553,1213745
Euro area,EMU,"Population, total",SP.POP.TOTL,270148970,272472951,274815182,277205348,279621056,282028347,284299197,286298506,288206171,290179378,291834356,293516097,295527442,297413652,299065145,300516726,301804324,303021757,304275086,305541545,306894340,308127421,308901125,309543455,310046458,310617659,311372728,312223048,313272522,314634075,316087007,317407910,318742973,320053176,321024031,321808185,322568383,323306275,323976358,324781951,325789631,326858314,328438861,330200359,331997265,333700554,335243820,336965048,338594025,339676755,340460814,339719975,340447763,341575309,342713336,343698622,344655545,345333240,346105839,346454019,346922366,347094588,348627172,349670802
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.71592492045608,5.76237297276354,4.89263804175357,5.83511177118675,5.03894376875718,4.39708226284678,3.4591349064688,5.66094440133386,7.1345746302526,5.60877832461142,3.76359579970263,4.89804821322839,6.20272394102086,3.28719261803498,-0.805896695898369,5.03550435728206,3.10553629974257,3.10103316432826,3.9026653121077,2.1820042238369,0.545447521779053,0.688965130601773,1.39545954930857,2.40451880312871,2.30475784146495,2.51938867169154,2.53272362360816,4.31841462062496,4.1111712710824,3.59105051181172,2.36298408052498,1.12215102202433,-0.682679112507273,2.51551405819586,2.46977232099923,1.74306143123117,2.76425775245106,3.00084143070988,3.01034286318556,3.90185690968951,2.18534205542915,0.946997513732441,0.753370498712542,2.3121902594432,1.77191866427584,3.32160160489224,3.01150536093731,0.416501549942566,-4.48285237979071,2.12134077793505,1.77822274435988,-0.917843012022885,-0.169752032013932,1.45200101949203,2.14103195958693,1.82246855893158,2.59749494753623,1.76848584325973,1.62839465246263,-6.04867335432054,6.361155564717,3.5460434690594,0.40141849759172
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,-148155,-119142,250566,176860,-15000,114143,232610,-174401,383678,508554,-773702,650478,568530,461232,41340,-171551,351469,364661,289186,129313,560593,-123133,-162755,74582,-958,260169,356133,240030,709495,479788,533566,490542,-1152430,80587,885171,-115098,91031,-316289,-1326106,294627,755617,784227,2691772,1705322,1526958,1213762,847456,1687859,1397409,1013530,1059732,1061485,1015653,1397555,2153574,3131478,2054153,2358700,1964911,1850271,1538379,1733764,-157949,1176758
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,667887811,675549997,683342108,691189404,699058435,706683416,713443573,720146318,726634174,733044421,738724073,744432963,750728655,756775460,762546552,768080678,773619713,779117798,784556247,789862141,795362835,800542417,805247476,809947364,814856984,819874109,825034695,830294805,835601587,840881506,845290251,849169384,852664500.5,855554221,857724585.5,859504753,861073424.5,862335055.5,863317612.5,864306932,865392493.5,866587785.5,868204040,870443479,872926624.5,875366720.5,877911050,880338408.5,883840223,887281039,890448752,892361936.5,895889705,900033335,904324263.5,908458970.5,912576858.5,916236104.5,919738352.5,922811778,925088545.5,925075848,925385334.5,924969865
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.17878245868306,4.70482189560035,4.86959737099282,5.83269787213447,4.45736408975546,3.80585097928545,3.46284101148238,5.40699245011666,5.95464749029153,5.00023709303335,3.7251401319145,4.67465246473023,5.92327714062939,2.23016054332386,-0.830745578419794,4.41299854420556,2.89165666166906,3.10393836998546,3.72498548137774,1.4903486764764,0.518833901586518,0.951354931362687,1.95465572859308,2.66995197141301,2.76743470718893,2.75157656924654,3.09581696012782,4.21560701766445,3.52024624512892,2.28975563053201,0.181612870888628,-0.698083147439107,-0.75503273252437,1.26085953211803,2.18376489394929,1.80895876853771,3.10174023812944,2.61121816986882,2.91209586853194,4.38141893719988,2.24734677948591,1.57513451596247,1.81491319784284,3.1955766210643,2.71070931511628,3.90932244109632,3.64311632798962,0.998905425654641,-4.4329179050854,2.62651993728133,2.3806541230876,0.311740903275364,0.86977691967806,1.94265254865635,2.09839607424991,1.88009204756329,2.87445949040136,2.12166181771434,1.8559100008154,-5.41036796360692,6.74423282474028,3.24542492239996,1.01614432883042
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,207619,185063,167970,201260,216815,180176,290403,288977,282314,137436,-104690,50048,-6933,-74418,-80199,-135967,83962,75089,-6948,-322600,-230166,-338316,-173382,-164024,-255139,-284245,-272449,-300064,-137267,-382289,-562278,-485732,-1046164,-1126234,-1390793,-943167,-986186,-1177326,-1535851,-951345,-657772,-596927,-461874,-406473,-499111,-635706,-429284,-588331,-389071,-317840,-292154,-202066,29785,186549,697221,794379,159523,478993,-43852,-192835,-72867,-142173,-5779610,-700818
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,128810451,131617926,134400419,137187829,139973968,142668572,145371529,148087983,150777578,153462746,155918823,158428591,161049046,163601189,166121814,168594458,171119860,173726978,176315643,178774505,181309432,183746315,186272610,188979984,191755370,194525195,197344981,200194022,202990335,205733205,208212866,210169114,212032318.5,213395945,214329900.5,215114964,216002099.5,216672058.5,217104724.5,217579952,218486597.5,219435055.5,220400259,221399692,222413289.5,223360134.5,224417513,225016071.5,226524480,228250911,230106440,231988171.5,233914075,235981960,238112723.5,240230296.5,242407763.5,244530211.5,246654915.5,248858341,250655325.5,252183790,250834021.5,249146208
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.29509933908889,1.24212369565187,2.75734405386603,-4.68636854847804,-4.72245555441245,-2.05119670165838,-10.0089096334263,0.930430999441342,3.94898194643314,5.60674410463395,2.34945851583201,-1.26254364548358,6.77346262198381,-0.110834148331378,6.40254417347575,6.59949029324976,9.53803190826837,8.46540847040889,8.17291873397012,7.12405891247391,3.05249716083162,-3.46477241451599,7.0798642013965,8.50470368359939,4.04880415566711,6.50138815814512,3.35664769172743,3.57105824569648,2.77596972156557,5.82497173485024,3.49995811889725,2.30711978142881,0.291994242241628,9.04484834763406,3.10365161126778,5.04254617779993
Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,-111859,-100161,-98238,-40024,-16138,-46649,129942,180813,217858,114900,-377768,-55476,-89758,-166414,-152984,-123556,180923,116480,-62527,-386765,-286345,-335613,-99952,16955,-46419,-72696,-54501,-92318,-10530,-482181,-458190,-603717,-2454263,-810873,-308895,-419962,-590371,-844763,-1199784,-782766,-289583,-456543,771594,-276474,-391399,-549089,-326905,-414411,-225987,-131572,-13003,9670,251680,446344,916689,1115543,526794,770330,233990,108051,273560,163698,-3918982,-693240
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,308759361,313483586,318186127,322961499,327774760,332375189,336304737,340454289,344535295,348509849,352139347,355796328,359698417,363554198,367431547,371336064,375469327,379635878,383687824,387559928,391562181,395441598,399353523,403378262,407686015,411980043,416211558,420430601,424466137,428221424,430990546,433132067,434844448.5,436152186,437106290.5,437796116,438325525.5,438638045.5,438735254.5,438650260,438423540.5,438100367.5,437806951,437905932,438136035.5,438333195.5,438714358,438680282.5,439732746,441304973,442936599,444846099.5,446979977,449310524,451696196.5,454002756.5,456330266.5,458504366.5,460515553.5,462573906,463913014.5,463790894,461440170.5,459025452
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.45649572162891,-5.8986036723288,-9.54693452228736,-4.65279847986385,-8.42363781916275,-0.0419954934152855,1.0252886463208,2.95828309449007,-0.601339253932537,2.44072126136705,7.36796629936576,2.59222690592624,4.99322006298075,6.18157768820697,7.84839899305413,6.61179446706693,7.84109445957031,7.60610204870112,4.47313325792398,-4.69150167236123,4.66808741202468,5.9261814458465,3.44913471195791,3.3396174467738,2.33982486487983,1.48756018897016,1.85766692826017,4.29586591190494,3.73313163736584,2.69832336359124,-1.46293331370264,7.3919985174945,1.73037795734983,3.64984350109363
European Union,EUU,Net migration,SM.POP.NETM,-167571,-261762,92127,69020,-86748,92966,59715,-345800,191190,469469,-374042,723385,656858,660745,227336,-25336,218630,201955,182960,436045,780858,228666,-68620,-2589,-83647,157102,268980,211200,512426,689362,676023,741577,953041,618277,925723,14377,429796,251134,-469967,672703,673775,902221,1523588,1583811,1430224,1220827,610067,1481382,1020991,627112,656784,609533,414115,559014,777635,1510501,1025819,1145236,1355231,1415454,1066639,1023760,4206655,1304104
European Union,EUU,"Population, total",SP.POP.TOTL,357710931,360682976,363708887,366840786,370055037,373129199,376058575,378902917,381579577,384226226,386406167,388553371,391197266,393739994,396124649,398397694,400490355,402445831,404312949,406112162,407986180,409724709,410988238,412072128,412998350,413962998,415087013,416296769,417653885,419102379,420525030,421741276,422968989,424344744,425404352,426210050,426905134,427547651,428120105,428825949,429339162,429906426,430893295,432426935,434050396,435591941,437007921,438478066,439886269,440928484,441546320,440766686,441416943,442486978,443589388,444550397,445487171,446177810,446953938,447303223,447653554,446564156,447847220,448804042
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.72567473415064,5.69572908096376,4.7968747169606,5.96343364802243,5.24097380718483,4.27982236218611,3.56237064787155,5.57238347504456,7.03395433974019,5.52939611521464,3.65623721690741,4.77599422184203,6.08271017229183,3.19962595308722,-0.614735133549232,4.88473889324035,2.94943599729369,3.0502604945649,3.88937443823096,2.06712612242738,0.558347869220626,0.819474118058622,1.44604012084793,2.52655088906852,2.31668806060767,2.57937551420756,2.54401813388509,4.13046343692838,3.8931935910155,3.29741753472572,1.46029952629168,0.901770388277441,-0.596014809889027,2.70162725723731,2.72496857869784,1.91624366351952,2.68608095787121,2.98213868173023,3.00394632252537,3.93453178364813,2.16143780327751,1.09798114623725,0.938285219256102,2.60059472559801,1.98379522989502,3.56506830024637,3.14163477530099,0.62336464580865,-4.31086769425154,2.18457509275297,1.9607661253086,-0.761009906434367,-0.0376262166348056,1.62845368275875,2.37090122777145,1.94393883094708,2.79546583424749,2.04997185930722,1.87572158216223,-5.5769210845598,6.35777133410902,3.49770328667265,0.427838269445104
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,-18696,44852,13294,19703,35272,-554,-18857,-2926,-22929,-113302,-195881,-201178,-224306,20343,-69882,-103105,-292497,-662263,354491,-470135,-1439399,-1750221,-529273,-972654,124084,-639363,-575295,-936935,-833245,-627177,-1290119,-328231,1383379,1374211,2587544,-184256,-1578852,-1069391,-191417,-705142,-1412740,-726235,402741,-332350,-608840,-367574,-979016,-1494569,-340445,-355441,-646056,-911194,-557333,-1266601,-1895587,-2497402,-1301855,-1908813,-1428886,-1471508,-403489,-1306834,-6190067,-552920
