Country Name,Country Code,Year,GDP,Net Migration
Early-demographic dividend,EAR,2017,11448641742933.2,-5100703.0
East Asia & Pacific,EAS,2017,24334957894980.2,638078.0
Europe & Central Asia (excluding high income),ECA,2017,1494523919239.57,478993.0
Europe & Central Asia,ECS,2017,21765864936203.9,2358700.0
Ecuador,ECU,2017,104467486000.0,53707.0
"Egypt, Arab Rep.",EGY,2017,248362771739.13,-80000.0
Euro area,EMU,2017,12839881576234.5,1052782.0
Spain,ESP,2017,1321754088818.83,201135.0
Estonia,EST,2017,27469461919.1189,5202.0
Ethiopia,ETH,2017,81770886825.6048,71766.0
European Union,EUU,2017,14870065692850.4,1145236.0
Fragile and conflict affected situations,FCS,2017,1588837232239.02,-1908813.0
Finland,FIN,2017,253846138440.0,13356.0
Fiji,FJI,2017,5353469171.0611,-11607.0
France,FRA,2017,2588868323334.71,102984.0
Faroe Islands,FRO,2017,2980057377.87967,634.0
"Micronesia, Fed. Sts.",FSM,2017,359000000.0,-1281.0
Gabon,GAB,2017,14929487485.1623,4013.0
United Kingdom,GBR,2017,2680148052335.3,272311.0
Georgia,GEO,2017,16473125375.0684,-7889.0
Ghana,GHA,2017,60405924078.7278,-4913.0
Guinea,GIN,2017,10324668271.1362,-13718.0
"Gambia, The",GMB,2017,1504909462.69521,-3696.0
Guinea-Bissau,GNB,2017,1469978606.12143,-1398.0
Equatorial Guinea,GNQ,2017,12200913878.9827,16399.0
Greece,GRC,2017,200381103984.298,10483.0
Grenada,GRD,2017,1125685185.18519,-181.0
Greenland,GRL,2017,2851613679.03433,-350.0
Guatemala,GTM,2017,71653754066.2763,-42779.0
Guam,GUM,2017,6013000000.0,-3121.0
Guyana,GUY,2017,4748174334.14044,-6107.0
High income,HIC,2017,53443174098147.7,4274965.0
"Hong Kong SAR, China",HKG,2017,341273289534.466,7963.0
Honduras,HND,2017,23136247990.5977,-6778.0
Heavily indebted poor countries (HIPC),HPC,2017,726226122250.308,484322.0
Croatia,HRV,2017,56186190437.9959,-44557.0
Haiti,HTI,2017,15093357161.1498,-34742.0
Hungary,HUN,2017,143112196040.326,20200.0
IBRD only,IBD,2017,28752304968945.4,101854.0
IDA & IBRD total,IBT,2017,31021018298163.5,-3697290.0
IDA total,IDA,2017,2268542522550.63,-3799144.0
IDA blend,IDB,2017,1012161782023.07,-1754084.0
Indonesia,IDN,2017,1015618744168.08,-29467.0
IDA only,IDX,2017,1256380740527.56,-2045060.0
Isle of Man,IMN,2017,6979788333.50279,284.0
India,IND,2017,2651474262755.45,-251642.0
Ireland,IRL,2017,348532394023.595,28883.0
"Iran, Islamic Rep.",IRN,2017,489168731811.147,34849.0
Iraq,IRQ,2017,187217660050.676,-21998.0
Iceland,ISL,2017,24728285177.4603,8348.0
Israel,ISR,2017,357227098125.658,14518.0
Italy,ITA,2017,1970720904584.71,95147.0
Jamaica,JAM,2017,14808985171.3441,-10335.0
Jordan,JOR,2017,41608435915.493,12873.0
Japan,JPN,2017,4930837369151.42,322564.0
Kazakhstan,KAZ,2017,166805788827.233,21248.0
Kenya,KEN,2017,82036510877.2599,-68702.0
Kyrgyz Republic,KGZ,2017,7702938379.42036,7553.0
Cambodia,KHM,2017,29355665909.7905,-74362.0
Kiribati,KIR,2017,222875724.653979,-750.0
St. Kitts and Nevis,KNA,2017,1056977777.77778,-202.0
"Korea, Rep.",KOR,2017,1623074183501.9,104029.0
Kuwait,KWT,2017,120687539675.517,92717.0
Latin America & Caribbean (excluding high income),LAC,2017,5012882938385.35,-31625.0
Lao PDR,LAO,2017,17071155481.4994,-10400.0
Lebanon,LBN,2017,53027680685.9038,-253664.0
Liberia,LBR,2017,3390703400.0,-24807.0
Libya,LBY,2017,67157452181.7738,9208.0
St. Lucia,LCA,2017,1998518518.51852,-38.0
Latin America & Caribbean,LCN,2017,5869256493740.25,-773087.0
Least developed countries: UN classification,LDC,2017,1033695604881.9,-1615157.0
Low income,LIC,2017,403454290228.211,-511433.0
Liechtenstein,LIE,2017,6474308717.85289,206.0
Sri Lanka,LKA,2017,94376237797.2367,-22324.0
Lower middle income,LMC,2017,5741380409466.09,-4009688.0
Low & middle income,LMY,2017,27987406037838.3,-3448526.0
Lesotho,LSO,2017,2306741672.29006,-6850.0
Late-demographic dividend,LTE,2017,20647673102305.8,752433.0
Lithuania,LTU,2017,47756764508.446,-28027.0
Luxembourg,LUX,2017,65712180342.9836,9643.0
Latvia,LVA,2017,29391059767.4259,-7867.0
"Macao SAR, China",MAC,2017,50383871120.8733,8427.0
Morocco,MAR,2017,118540573367.844,-60472.0
Monaco,MCO,2017,6430254652.58934,798.0
Moldova,MDA,2017,9514404016.20949,-43871.0
Madagascar,MDG,2017,13176313593.5509,-2784.0
Maldives,MDV,2017,4816426256.52914,9555.0
Middle East & North Africa,MEA,2017,3375978495033.31,-1404098.0
Mexico,MEX,2017,1190721475906.0,-227499.0
Marshall Islands,MHL,2017,213700000.0,-2040.0
Middle income,MIC,2017,27582983999112.0,-2937093.0
North Macedonia,MKD,2017,11307067069.6658,-24227.0
Mali,MLI,2017,15365713048.1993,-33942.0
Malta,MLT,2017,14161366723.6779,14372.0
Myanmar,MMR,2017,66053040483.0016,-105415.0
Middle East & North Africa (excluding high income),MNA,2017,1499230386761.12,-719476.0
Montenegro,MNE,2017,4856599480.79882,-4948.0
Mongolia,MNG,2017,11480847740.736,6831.0
Northern Mariana Islands,MNP,2017,1560000000.0,-1517.0
Mozambique,MOZ,2017,13264640645.7768,-25043.0
Mauritania,MRT,2017,6800135898.28827,-3001.0
Mauritius,MUS,2017,13713506130.6081,-5322.0
Malawi,MWI,2017,8943543793.5839,982.0
Malaysia,MYS,2017,319109094160.343,227677.0
North America,NAC,2017,21268509960244.1,2237644.0
Namibia,NAM,2017,12895153370.9132,16080.0
New Caledonia,NCL,2017,9174048681.98577,-2614.0
Niger,NER,2017,11185104251.6943,-6830.0
Nigeria,NGA,2017,375745731053.427,78685.0
Nicaragua,NIC,2017,13785924216.2724,-21849.0
Netherlands,NLD,2017,848233537845.884,86332.0
Norway,NOR,2017,401745275035.261,21657.0
Nepal,NPL,2017,28971588940.364,-368787.0
Nauru,NRU,2017,108862278.516511,-115.0
New Zealand,NZL,2017,206566916732.292,68349.0
OECD members,OED,2017,50712039895145.1,5639570.0
Oman,OMN,2017,80856697009.1027,11751.0
Other small states,OSS,2017,180001729452.633,46745.0
Pakistan,PAK,2017,339205534861.1,-1574585.0
Panama,PAN,2017,64327688800.0,11059.0
Peru,PER,2017,211007984080.911,114382.0
Philippines,PHL,2017,328480736798.792,-263593.0
Palau,PLW,2017,285600000.0,-33.0
Papua New Guinea,PNG,2017,22742699138.356,26513.0
Poland,POL,2017,528356676667.211,-21535.0
Pre-demographic dividend,PRE,2017,1216069300642.79,-62669.0
Puerto Rico,PRI,2017,103445500000.0,-149999.0
Portugal,PRT,2017,220862990767.229,13979.0
Paraguay,PRY,2017,38997129473.5558,-16630.0
West Bank and Gaza,PSE,2017,16128000000.0,-25452.0
Pacific island small states,PSS,2017,10283468243.8642,-14350.0
Post-demographic dividend,PST,2017,47755722593425.5,4407320.0
French Polynesia,PYF,2017,5833352692.7995,-2183.0
Qatar,QAT,2017,161099122225.275,46719.0
Romania,ROU,2017,210147385855.419,-33081.0
Russian Federation,RUS,2017,1574199360089.0,396619.0
Rwanda,RWA,2017,9252834336.49492,-25634.0
South Asia,SAS,2017,3433921311742.89,-3316163.0
Saudi Arabia,SAU,2017,714994666666.667,-920812.0
Sudan,SDN,2017,41283617976.1905,441623.0
Senegal,SEN,2017,20996562943.5979,29605.0
Singapore,SGP,2017,343257164581.712,-8880.0
Solomon Islands,SLB,2017,1469789119.08756,6513.0
Sierra Leone,SLE,2017,5818480351.63706,1234.0
El Salvador,SLV,2017,24979190000.0,-50608.0
San Marino,SMR,2017,1528620346.31168,234.0
Somalia,SOM,2017,7621501720.00021,38067.0
Serbia,SRB,2017,45972834713.8077,-18651.0
Sub-Saharan Africa (excluding high income),SSA,2017,1659172753388.87,266296.0
Sub-Saharan Africa,SSF,2017,1660848124029.88,267989.0
Small states,SST,2017,225723317837.563,26283.0
Sao Tome and Principe,STP,2017,322002845.229335,-1779.0
Suriname,SUR,2017,3591679430.99988,-935.0
Slovak Republic,SVK,2017,95978130734.9766,3279.0
Slovenia,SVN,2017,48153200134.6613,1359.0
Sweden,SWE,2017,536083940228.684,102671.0
Eswatini,SWZ,2017,4437538381.32249,-8658.0
Sint Maarten (Dutch part),SXM,2017,1353212122.90503,545.0
Seychelles,SYC,2017,1675370641.01416,1693.0
Syrian Arab Republic,SYR,2017,16369843352.3453,-287501.0
Turks and Caicos Islands,TCA,2017,1028941663.2,1421.0
Chad,TCD,2017,10000394381.0177,16916.0
East Asia & Pacific (IDA & IBRD countries),TEA,2017,14869982084029.0,-123475.0
Europe & Central Asia (IDA & IBRD countries),TEC,2017,3922723280455.31,770330.0
Togo,TGO,2017,6387422517.69225,-1985.0
Thailand,THA,2017,456356813536.764,66805.0
Tajikistan,TJK,2017,7536402852.85802,-4093.0
Turkmenistan,TKM,2017,37926285714.2857,16678.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,5634727349358.65,-601947.0
Timor-Leste,TLS,2017,1584878400.0,1666.0
Middle East & North Africa (IDA & IBRD countries),TMN,2017,1483102386761.12,-694024.0
Tonga,TON,2017,459976850.268529,-1642.0
South Asia (IDA & IBRD),TSA,2017,3433921311742.89,-3316163.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,1660848124029.88,267989.0
Trinidad and Tobago,TTO,2017,24040211327.4898,1445.0
Tunisia,TUN,2017,42163530590.9462,-22365.0
Turkiye,TUR,2017,858988492853.742,659846.0
Tuvalu,TUV,2017,45276595.3533146,-246.0
Tanzania,TZA,2017,53274884532.7886,119142.0
Uganda,UGA,2017,30744473841.424,92879.0
Ukraine,UKR,2017,112090505081.739,-36155.0
Upper middle income,UMC,2017,21841603589645.9,1072595.0
Uruguay,URY,2017,65006039994.56,-3091.0
United States,USA,2017,19612102000000.0,1864738.0
Uzbekistan,UZB,2017,69703222282.7278,-13352.0
St. Vincent and the Grenadines,VCT,2017,844040740.740741,-1057.0
Virgin Islands (U.S.),VIR,2017,3794000000.0,-2691.0
Viet Nam,VNM,2017,281353605986.903,139245.0
Vanuatu,VUT,2017,880061833.690341,-610.0
World,WLD,2017,81712043350515.4,0.0
Samoa,WSM,2017,884844384.463214,-2539.0
Kosovo,XKX,2017,7180764703.35718,-5428.0
"Yemen, Rep.",YEM,2017,26842228828.5629,-12086.0
South Africa,ZAF,2017,381448814653.456,343146.0
Zambia,ZMB,2017,25873601260.8353,25789.0
Zimbabwe,ZWE,2017,51074660513.3715,-128241.0
Aruba,ABW,2018,3276184357.5419,431.0
Africa Eastern and Southern,AFE,2018,1012306000425.25,327087.0
Afghanistan,AFG,2018,18053222687.4126,-36753.0
Africa Western and Central,AFW,2018,770494988148.76,-178068.0
Angola,AGO,2018,79450688259.3664,61632.0
Albania,ALB,2018,15379509891.7196,-15032.0
Andorra,AND,2018,3218419896.9641,1143.0
Arab World,ARB,2018,2867348492603.59,-591361.0
United Arab Emirates,ARE,2018,427049432149.345,14611.0
Argentina,ARG,2018,524819892360.176,5742.0
Armenia,ARM,2018,12457940694.7395,-13129.0
American Samoa,ASM,2018,639000000.0,-1256.0
Antigua and Barbuda,ATG,2018,1661529629.62963,0.0
Australia,AUS,2018,1427809041019.44,226412.0
Austria,AUT,2018,452582294972.775,35296.0
Azerbaijan,AZE,2018,47112470051.7701,-37559.0
Burundi,BDI,2018,2667182199.51333,68141.0
Belgium,BEL,2018,542638913427.921,50604.0
Benin,BEN,2018,14262408079.7014,3372.0
Burkina Faso,BFA,2018,15890066221.2882,-23938.0
Bangladesh,BGD,2018,321362752441.78,-1029069.0
Bulgaria,BGR,2018,66289266348.6504,-3873.0
Bahrain,BHR,2018,39567978723.4043,-25978.0
"Bahamas, The",BHS,2018,12615800000.0,1002.0
Bosnia and Herzegovina,BIH,2018,20484053868.9246,-29147.0
Belarus,BLR,2018,60031173807.7196,8615.0
Belize,BLZ,2018,2293250000.0,187.0
Bermuda,BMU,2018,7225977000.0,302.0
Bolivia,BOL,2018,40287647930.4761,-9344.0
Brazil,BRA,2018,1916933898038.36,-230334.0
Barbados,BRB,2018,5629916200.0,-65.0
Brunei Darussalam,BRN,2018,13566908401.1864,450.0
Bhutan,BTN,2018,2583335721.20625,287.0
Botswana,BWA,2018,17031943186.1353,-11623.0
Central African Republic,CAF,2018,2220979146.11241,-52954.0
Canada,CAN,2018,1725329192783.02,420224.0
Central Europe and the Baltics,CEB,2018,1657633874968.79,-5347.0
Switzerland,CHE,2018,725568717468.001,41253.0
Channel Islands,CHI,2018,10026153344.8196,890.0
Chile,CHL,2018,295857562991.709,237807.0
China,CHN,2018,13894907857880.6,-198206.0
Cote d'Ivoire,CIV,2018,58522477786.6889,5395.0
Cameroon,CMR,2018,39955552189.795,-9184.0
"Congo, Dem. Rep.",COD,2018,47568210009.8172,-124246.0
"Congo, Rep.",COG,2018,14773900288.5135,-8856.0
Colombia,COL,2018,334198218098.276,495524.0
Comoros,COM,2018,1188797449.38584,-2917.0
Cabo Verde,CPV,2018,2205099509.15987,-4679.0
Costa Rica,CRI,2018,62420164991.5374,1673.0
Caribbean small states,CSS,2018,36727457619.9835,28828.0
Cuba,CUB,2018,100050036096.123,-23779.0
Curacao,CUW,2018,3046364804.46927,25592.0
Cayman Islands,CYM,2018,5530178440.71376,1011.0
Cyprus,CYP,2018,25754001367.5448,10311.0
Czechia,CZE,2018,251992360762.236,5849.0
Germany,DEU,2018,4052008447223.53,403908.0
Djibouti,DJI,2018,2913466732.12507,1435.0
Dominica,DMA,2018,554770370.37037,-231.0
Denmark,DNK,2018,355293374912.393,18919.0
Dominican Republic,DOM,2018,85555390139.118,-35934.0
Algeria,DZA,2018,194554483655.528,-27146.0
East Asia & Pacific (excluding high income),EAP,2018,16648930593614.8,-255673.0
Early-demographic dividend,EAR,2018,11610507701898.7,-5097600.0
East Asia & Pacific,EAS,2018,26494505143186.8,495816.0
Europe & Central Asia (excluding high income),ECA,2018,1468176944855.79,-43852.0
Europe & Central Asia,ECS,2018,23306311175509.3,1964911.0
Ecuador,ECU,2018,107478962000.0,95482.0
"Egypt, Arab Rep.",EGY,2018,262588632526.73,20788.0
Euro area,EMU,2018,13867949267318.1,1245870.0
Spain,ESP,2018,1431642809327.06,337467.0
Estonia,EST,2018,31222632740.7247,7089.0
Ethiopia,ETH,2018,84269196625.8784,9302.0
European Union,EUU,2018,16091487781135.5,1355231.0
Fragile and conflict affected situations,FCS,2018,1734689832167.02,-1428886.0
Finland,FIN,2018,273869255596.078,11822.0
Fiji,FJI,2018,5581425324.91185,-11738.0
France,FRA,2018,2781576320884.39,132925.0
Faroe Islands,FRO,2018,3188600927.46688,676.0
"Micronesia, Fed. Sts.",FSM,2018,392000000.0,-1281.0
Gabon,GAB,2018,16867326401.9626,2886.0
United Kingdom,GBR,2018,2871340347581.79,259744.0
Georgia,GEO,2018,17902544880.6471,-5176.0
Ghana,GHA,2018,67298914624.3723,-19375.0
Guinea,GIN,2018,11857030366.7891,-9187.0
"Gambia, The",GMB,2018,1670671327.81651,-3944.0
Guinea-Bissau,GNB,2018,1554133593.91699,-1396.0
Equatorial Guinea,GNQ,2018,13097012133.6159,15581.0
Greece,GRC,2018,213298873494.394,17938.0
Grenada,GRD,2018,1166514814.81481,-181.0
Greenland,GRL,2018,3055782146.15957,-330.0
Guatemala,GTM,2018,73328365862.4329,-56487.0
Guam,GUM,2018,6051000000.0,-3021.0
Guyana,GUY,2018,4787636997.85343,30213.0
High income,HIC,2018,56793957781697.4,4435841.0
"Hong Kong SAR, China",HKG,2018,361731070995.726,-1225.0
Honduras,HND,2018,24067750760.499,-6764.0
Heavily indebted poor countries (HIPC),HPC,2018,776506227119.833,-158184.0
Croatia,HRV,2018,61668130122.5878,-25016.0
Haiti,HTI,2018,16403864617.8458,-34976.0
Hungary,HUN,2018,160565642983.587,34190.0
IBRD only,IBD,2018,30653934094282.1,-1048282.0
IDA & IBRD total,IBT,2018,33059072280457.1,-3768680.0
IDA total,IDA,2018,2405084337108.54,-2720398.0
IDA blend,IDB,2018,1066719614873.96,-1648263.0
Indonesia,IDN,2018,1042271532953.49,-29911.0
IDA only,IDX,2018,1338364722234.58,-1072135.0
Isle of Man,IMN,2018,7491649455.92717,266.0
India,IND,2018,2702929641648.74,-589794.0
Ireland,IRL,2018,395461216460.418,33387.0
"Iran, Islamic Rep.",IRN,2018,398880231367.268,-27946.0
Iraq,IRQ,2018,227367469034.031,15775.0
Iceland,ISL,2018,26260850582.0687,6638.0
Israel,ISR,2018,375149611117.199,15615.0
Italy,ITA,2018,2099435266458.67,83686.0
Jamaica,JAM,2018,15730792835.5811,-10335.0
Jordan,JOR,2018,43370860704.2254,32062.0
Japan,JPN,2018,5040880939324.86,320601.0
Kazakhstan,KAZ,2018,179339977690.485,-6644.0
Kenya,KEN,2018,92202979985.2863,-115436.0
Kyrgyz Republic,KGZ,2018,8271106235.41552,3494.0
Cambodia,KHM,2018,33145892168.8958,-86702.0
Kiribati,KIR,2018,233514703.710292,-741.0
St. Kitts and Nevis,KNA,2018,1076548148.14815,-202.0
"Korea, Rep.",KOR,2018,1725373496825.43,118220.0
Kuwait,KWT,2018,138646316321.596,145973.0
Latin America & Caribbean (excluding high income),LAC,2018,4870399736155.19,260682.0
Lao PDR,LAO,2018,18141641089.7963,-10305.0
Lebanon,LBN,2018,54901519155.5556,-259700.0
Liberia,LBR,2018,3422754800.0,-23199.0
Libya,LBY,2018,76686029772.1483,5841.0
St. Lucia,LCA,2018,2060962962.96296,-18.0
Latin America & Caribbean,LCN,2018,5743189791995.49,-744817.0
Least developed countries: UN classification,LDC,2018,1100880284264.85,-1459459.0
Low income,LIC,2018,420211435774.79,574321.0
Liechtenstein,LIE,2018,6692620691.84146,155.0
Sri Lanka,LKA,2018,94493871200.7869,-28607.0
Lower middle income,LMC,2018,5994118980886.44,-4244060.0
Low & middle income,LMY,2018,29791620278516.9,-3056054.0
Lesotho,LSO,2018,2556247291.99785,-6892.0
Late-demographic dividend,LTE,2018,22641256363718.2,603525.0
Lithuania,LTU,2018,54261795148.5372,-3459.0
Luxembourg,LUX,2018,71000359760.4611,10145.0
Latvia,LVA,2018,33247935477.3576,-4972.0
"Macao SAR, China",MAC,2018,55190661339.7796,8917.0
Morocco,MAR,2018,127341147581.818,-88159.0
Monaco,MCO,2018,7184333936.01355,999.0
Moldova,MDA,2018,11252353420.8798,-36085.0
Madagascar,MDG,2018,13760033282.2925,-2887.0
Maldives,MDV,2018,5404344162.69888,9637.0
Middle East & North Africa,MEA,2018,3608662545371.1,-747170.0
Mexico,MEX,2018,1256300182879.73,-175356.0
Marshall Islands,MHL,2018,220000000.0,-2058.0
Middle income,MIC,2018,29369986143573.0,-3630375.0
North Macedonia,MKD,2018,12683068114.2388,-24878.0
Mali,MLI,2018,17070867589.9055,-40710.0
Malta,MLT,2018,16153779511.1559,16961.0
Myanmar,MMR,2018,67860515989.517,-114598.0
Middle East & North Africa (excluding high income),MNA,2018,1490670888640.86,114564.0
Montenegro,MNE,2018,5506942238.35668,-5058.0
Mongolia,MNG,2018,13178094720.4986,7811.0
Northern Mariana Islands,MNP,2018,1301000000.0,-1527.0
Mozambique,MOZ,2018,15017358952.8452,-50224.0
Mauritania,MRT,2018,7473550557.07378,-2987.0
Mauritius,MUS,2018,14735695930.9727,-5084.0
Malawi,MWI,2018,9879231591.52434,-3267.0
Malaysia,MYS,2018,358788845712.53,221965.0
North America,NAC,2018,22389071169783.0,2185487.0
Namibia,NAM,2018,13682019076.4022,17920.0
New Caledonia,NCL,2018,9896402283.68587,-2650.0
Niger,NER,2018,12837307496.8821,-3830.0
Nigeria,NGA,2018,421739251509.08,-76565.0
Nicaragua,NIC,2018,13025234820.8225,-20742.0
Netherlands,NLD,2018,929733599796.862,87197.0
Norway,NOR,2018,439788625883.8,18473.0
Nepal,NPL,2018,33111525237.149,-295151.0
Nauru,NRU,2018,130937589.753517,-131.0
New Zealand,NZL,2018,211846555690.736,59139.0
OECD members,OED,2018,53631765536033.4,5388364.0
Oman,OMN,2018,91505851755.5267,-52630.0
Other small states,OSS,2018,197102680977.388,3756.0
Pakistan,PAK,2018,356128166704.921,-1309611.0
Panama,PAN,2018,67316471200.0,11130.0
Peru,PER,2018,222597009739.235,339067.0
Philippines,PHL,2018,346841896583.515,-163602.0
Palau,PLW,2018,288546281.25,-35.0
Papua New Guinea,PNG,2018,24109780708.0268,24684.0
Poland,POL,2018,594616687350.017,-223.0
Pre-demographic dividend,PRE,2018,1355249022128.48,-17961.0
Puerto Rico,PRI,2018,100958100000.0,10304.0
Portugal,PRT,2018,242092894542.888,22495.0
Paraguay,PRY,2018,40225448340.6322,-16472.0
West Bank and Gaza,PSE,2018,16276600000.0,-25141.0
Pacific island small states,PSS,2018,10792829234.1568,-14446.0
Post-demographic dividend,PST,2018,50598120095740.8,4521154.0
French Polynesia,PYF,2018,6135116253.33452,-3802.0
Qatar,QAT,2018,183334953818.681,12465.0
Romania,ROU,2018,243468683030.34,-33018.0
Russian Federation,RUS,2018,1657328773461.31,339972.0
Rwanda,RWA,2018,9637904655.17446,-25323.0
South Asia,SAS,2018,3534066859804.7,-3279061.0
Saudi Arabia,SAU,2018,846583733333.333,-988751.0
Sudan,SDN,2018,32333780383.2924,125499.0
Senegal,SEN,2018,23116701556.1381,33567.0
Singapore,SGP,2018,376892697588.005,21820.0
Solomon Islands,SLB,2018,1615478393.28614,6653.0
Sierra Leone,SLE,2018,6390514688.52816,-2741.0
El Salvador,SLV,2018,26020850000.0,-54163.0
San Marino,SMR,2018,1655353653.05934,172.0
Somalia,SOM,2018,7873440838.36559,40844.0
Serbia,SRB,2018,52787520248.9242,-18883.0
Sub-Saharan Africa (excluding high income),SSA,2018,1781016674647.24,147286.0
Sub-Saharan Africa,SSF,2018,1782800988574.01,149019.0
Small states,SST,2018,244622967831.528,18138.0
Sao Tome and Principe,STP,2018,383717327.830508,-1757.0
Suriname,SUR,2018,3996198866.57453,-851.0
Slovak Republic,SVK,2018,106611673364.837,3446.0
Slovenia,SVN,2018,53689067639.9176,14640.0
Sweden,SWE,2018,551312498430.164,87517.0
Eswatini,SWZ,2018,4659474399.74018,-8546.0
Sint Maarten (Dutch part),SXM,2018,1259200446.92737,535.0
Seychelles,SYC,2018,1784313926.76807,1733.0
Syrian Arab Republic,SYR,2018,21497782867.6426,514102.0
Turks and Caicos Islands,TCA,2018,1128749004.5304,1400.0
Chad,TCD,2018,11239167898.3395,46661.0
East Asia & Pacific (IDA & IBRD countries),TEA,2018,16628455562440.2,-252614.0
Europe & Central Asia (IDA & IBRD countries),TEC,2018,4091548485168.69,233990.0
Togo,TGO,2018,7029300383.08031,-1985.0
Thailand,THA,2018,506754208404.485,10984.0
Tajikistan,TJK,2018,7764999999.45362,-6111.0
Turkmenistan,TKM,2018,40765428571.4286,19293.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,5506624568680.82,-759719.0
Timor-Leste,TLS,2018,1555988600.0,3062.0
Middle East & North Africa (IDA & IBRD countries),TMN,2018,1474394288640.86,139705.0
Tonga,TON,2018,489714518.002333,-1723.0
South Asia (IDA & IBRD),TSA,2018,3534066859804.7,-3279061.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,1782800988574.01,149019.0
Trinidad and Tobago,TTO,2018,24569257295.0918,35502.0
Tunisia,TUN,2018,42686504459.801,-21012.0
Turkiye,TUR,2018,778972108040.602,187570.0
Tuvalu,TUV,2018,48015259.8751356,-329.0
Tanzania,TZA,2018,57003712892.0858,-55444.0
Uganda,UGA,2018,32927025619.6795,60724.0
Ukraine,UKR,2018,130891088293.55,-32220.0
Upper middle income,UMC,2018,23375867162686.5,613685.0
Uruguay,URY,2018,65344576348.2279,-2963.0
United States,USA,2018,20656516000000.0,1764961.0
Uzbekistan,UZB,2018,58695899092.1083,-11516.0
St. Vincent and the Grenadines,VCT,2018,884329629.62963,-1026.0
Virgin Islands (U.S.),VIR,2018,3923000000.0,-2743.0
Viet Nam,VNM,2018,310106478394.659,96650.0
Vanuatu,VUT,2018,914736985.430944,-638.0
World,WLD,2018,86884839554431.5,0.0
Samoa,WSM,2018,878448433.404342,-2425.0
Kosovo,XKX,2018,7878759714.82322,-21386.0
"Yemen, Rep.",YEM,2018,21606160783.9845,-26335.0
South Africa,ZAF,2018,405260723892.517,318260.0
Zambia,ZMB,2018,26311507273.6735,18431.0
Zimbabwe,ZWE,2018,34156069918.0609,-117758.0
Aruba,ABW,2019,3395798882.68156,420.0
Africa Eastern and Southern,AFE,2019,1009721174054.91,100706.0
Afghanistan,AFG,2019,18799444490.1128,9159.0
Africa Western and Central,AFW,2019,826483769985.129,-270812.0
Angola,AGO,2019,70897962732.0277,58984.0
Albania,ALB,2019,15585105131.0644,-23094.0
Andorra,AND,2019,3155149347.80639,1245.0
Arab World,ARB,2019,2899029698316.64,-51896.0
United Arab Emirates,ARE,2019,417989721734.494,-125186.0
Argentina,ARG,2019,447754683615.225,5397.0
Armenia,ARM,2019,13619290539.2116,-14330.0
American Samoa,ASM,2019,647000000.0,-1212.0
Antigua and Barbuda,ATG,2019,1725351851.85185,0.0
Australia,AUS,2019,1392723834562.64,207142.0
Austria,AUT,2019,442983642371.842,41090.0
Azerbaijan,AZE,2019,48174235294.1176,384.0
Burundi,BDI,2019,2576518879.82353,14253.0
Belgium,BEL,2019,536726344405.489,58469.0
Benin,BEN,2019,14391686309.033,3366.0
Burkina Faso,BFA,2019,16032813503.3707,-25240.0
Bangladesh,BGD,2019,351231654603.692,-1016796.0
Bulgaria,BGR,2019,68631726289.2794,-2156.0
Bahrain,BHR,2019,40446808510.6383,-31967.0
"Bahamas, The",BHS,2019,13016200000.0,1002.0
Bosnia and Herzegovina,BIH,2019,20482608755.379,-27841.0
Belarus,BLR,2019,64410122847.3508,-33954.0
Belize,BLZ,2019,2388300000.0,-606.0
Bermuda,BMU,2019,7423465000.0,286.0
Bolivia,BOL,2019,40895322843.7851,-8981.0
Brazil,BRA,2019,1873288205186.45,-129216.0
Barbados,BRB,2019,5788288000.0,-65.0
Brunei Darussalam,BRN,2019,13469235348.2211,456.0
Bhutan,BTN,2019,2735683570.28851,287.0
Botswana,BWA,2019,16725908148.5481,-11770.0
Central African Republic,CAF,2019,2221301351.43918,-36849.0
Canada,CAN,2019,1743725183672.52,387685.0
Central Europe and the Baltics,CEB,2019,1685123570509.08,36399.0
Switzerland,CHE,2019,721369112726.724,44517.0
Channel Islands,CHI,2019,10032440928.3488,900.0
Chile,CHL,2019,278285058719.466,181339.0
China,CHN,2019,14279968506271.7,-656091.0
Cote d'Ivoire,CIV,2019,60382894697.3557,2043.0
Cameroon,CMR,2019,39667757527.6578,-12255.0
"Congo, Dem. Rep.",COD,2019,51775829877.2088,-144920.0
"Congo, Rep.",COG,2019,13976637779.9763,-6268.0
Colombia,COL,2019,323031701192.84,396826.0
Comoros,COM,2019,1195019531.9011,-2916.0
Cabo Verde,CPV,2019,2252177133.74705,-4001.0
Costa Rica,CRI,2019,64417670521.3545,1653.0
Caribbean small states,CSS,2019,38046955433.6011,-21674.0
Cuba,CUB,2019,103427600000.0,-23955.0
Curacao,CUW,2019,3026124134.07821,-9595.0
Cayman Islands,CYM,2019,5941896607.58643,859.0
Cyprus,CYP,2019,26196667099.5303,9983.0
Czechia,CZE,2019,256794209028.77,5553.0
Germany,DEU,2019,3957208055215.68,319082.0
Djibouti,DJI,2019,3088853638.56832,1322.0
Dominica,DMA,2019,611537037.037037,-228.0
Denmark,DNK,2019,345401473012.615,9488.0
